,Ticker,Tweets,Time
51,AMZN,"@ilovefood486 Someone must've been feeling saucy! 😋😅 Tell us, are you more of a sweet &amp; savory or bold &amp; spicy fan? We like something that puts a little pep(per) in our step! 🥵 🌶️ 🔥",2021-04-19 01:57:36
52,AMZN,@CherishToday08 Hello there! We saw your tweet and wanted to help out! 😀 Thank you for all you do for your students. 📚✏️🍎 Keep your eyes peeled 👀 for a surprise arriving soon!  🚚💨📦,2021-04-18 22:40:45
53,AMZN,"@timbump67 We can't deny, we're 🎶 all 'bout that bass, 'bout that bass, no treble! 🎶Jamming out to music is one of our favorite past times! 💃 What genre do you keep on repeat? 🎧 🔁 😎",2021-04-18 16:48:43
54,AMZN,"🚨Reminder: Catch up on all the Oscar-nominated Amazon Originals on @PrimeVideo before the awards are given out! 🎥🍿

▶️ https://t.co/SD0vOSlqSe",2021-04-18 16:30:33
55,AMZN,@Neio11 We're thrilled we could bring some excitement to your day! 💯 😀 👍 Thanks for the shout-out! ❤️,2021-04-18 15:58:47
56,AMZN,"“Add to cart” on Prime 🛒
Something to look forward to ✨
Waiting by the door. 🚪
#HaikuDay",2021-04-17 16:08:47
57,AMZN,"@mtnsosac Thanks for the update. To confirm your order status, we'd like to discuss this with you directly. Please contact us at: https://t.co/YyJL5tm1TP. Let us know how everything turns out. -Hank",2021-04-17 00:35:40
58,AMZN,@RobinPerini We're so happy we could make your day! 😀 Books definitely have a way of taking us on a journey! 📚,2021-04-17 00:35:11
59,AMZN,@JeanNicole19 Think of all the beautiful notes and stories and pictures you could make! 🎨 ✒️ 💭 😁,2021-04-17 00:35:08
60,AMZN,@hellohannah214 This is ultimate #adulting. 😂 We 💗 it!,2021-04-17 00:33:57
61,AMZN,"@nakotakayye Next favorite notification: ""Your package has been delivered!"" 📦 💗 😀",2021-04-17 00:33:57
62,AMZN,"@neshareneeg We're so happy you're enjoying your Prime membership! 😀 Tell us, what's your favorite membership benefit? 👍",2021-04-17 00:33:57
63,AMZN,@aprylelaine 👀 🚚 🤯 We're happy we could keep you on your toes! 😀,2021-04-17 00:33:57
64,AMZN,@AxSyke Aww! That's purrrrrrfectly sweet of you! 😻 What goodies did they get?! 🎁,2021-04-17 00:33:57
65,AMZN,@amberjenae_ It sounds like you have a great system! 📦 We like the way you think! 🧠,2021-04-17 00:32:30
66,AMZN,@jazminyvonneeee 📦 + 🏃 ⚡ = 💗 😀,2021-04-16 00:35:38
67,AMZN,@hawkinsdelaney4 We hope your new bed is helping you get bed-der sleep! 😉 🛏️ 💤,2021-04-16 00:15:42
68,AMZN,"@Kauai0604 😍 😭 Our hearts!  It sounds like your son is the sweetest! 💗 We definitely have ponies of the stuffed and plastic variety! 🐴 🎠 😜 Other than horses, what other activities or hobbies does your son have? ⚾ 🏈 🏎️",2021-04-15 23:29:26
69,AMZN,"@Naturally_Bri_ OOOH! 🙋‍♀️ Snacks! It's always a good day when food's coming your way. 🍒 🍫 🍇 🥑 🐟 🍟 🥕 (Yes, we totally rhymed and no totally didn't mean to.) 😜",2021-04-15 23:22:34
70,AMZN,@its_natalinaa You're thinking into the future! 🔮 We like it! 👍,2021-04-15 22:10:31
71,AMZN,@pelcheck You're so welcome! 🐳 We hope your family has a whale-y good time on this new adventure! 👶 💗,2021-04-15 21:25:30
72,AMZN,@emoore_III 🍇 Thanks a bunch for giving Amazon Fresh a shout-out! 🍓 We're berry grape-ful for your tweet! 🍇,2021-04-15 20:44:46
73,AMZN,"@KathJonez Hey there! Prime shipping refers to transit time, in business days, from when your order ships. There are many factors that can impact processing times, such as local availability and location. For more information, let's start here: https://t.co/PIMPnVhgSq. -Cory",2021-04-15 20:11:47
74,AMZN,"Celebrate #WorldBookDay with something new for your reading list. 📚 Now through April 24th, check out 🔟 Kindle books from around the world for 🆓! https://t.co/3ncnabWg2J https://t.co/F3FvGvKBxs",2021-04-15 19:56:31
75,AMZN,@AmandaMAtwell We hope Luna and Nacho are feline like a million dollars! 😸 😉 💗,2021-04-15 18:08:57
76,AMZN,"@DiningCooking Why do seagulls fly over the sea? Because if they flew over the bay, they'd be bagels! 🐦 😂 Bagels are EVERYTHING. Speaking of everything, we need to go order an everything bagel with butter. STAT. 🥯 🤤",2021-04-15 17:55:43
77,AMZN,@Diaamante_ That's so exciting! Can you ever have too much bedding? 🛏️ What color or pattern did you go with? 🎨,2021-04-15 17:54:57
78,AMZN,@Slim_Meag We hope you love your new steamer!,2021-04-15 17:43:39
79,AMZN,@danidaniiii_ The cat wasn't ready for his paparazzi debut yet! 🤣 We're happy we could deliver a smile your way! 😹,2021-04-15 16:52:45
80,AMZN,@__diejahhh__ PSHH! We say treat yourself!! 💗 💗,2021-04-15 16:51:57
81,AMZN,@Amazing_Mr_Rico Getting a new book is always a great feeling! 👍 📚 😊 Happy reading!,2021-04-15 13:55:51
82,AMZN,@grace_lesss 🥰 🥰 🥰,2021-04-15 13:54:15
83,AMZN,"@32ssgw Hey, enjoy! 😍 We're glad to hear you're enjoying the service. 😊",2021-04-15 13:53:47
84,AMZN,"@DeepikaPrema As requested earlier, we will not be able to take any actions on your account through this medium. Kindly follow up with the email received from our social media team for further assistance.

- Jansi",2021-04-15 10:46:42
85,AMZN,"@JaggiPagal We're sorry about the trouble with your Amazon account. Have you tried reaching out to our account and login issues team here: https://t.co/CmBrrb7LzY? 

-Sri",2021-04-15 01:55:24
86,AMZN,"@JaggiPagal Apologies for the unpleasant experience with your order. Our support team would be able to assist you immediately, have you reported this to our support team yet? If not, please contact us here: https://t.co/s1zpP3avPY , so we can assist you.

-Sri",2021-04-15 01:47:40
87,AMZN,"@JaggiPagal Apologies for the unpleasant experience with your order. Could you confirm if we've missed the estimated delivery date? 

-Sri",2021-04-15 01:33:45
88,AMZN,@AmandaMAtwell Thank you for giving us the oppurrrtunity! 💗 😸 📦,2021-04-15 00:31:51
89,AMZN,@OMyItsGabrielle Wow! Your tweet made our whole week! 😊 💗 We all hope you have a great day! ☀️ 🌻,2021-04-14 23:21:47
90,AMZN,@TheSharonBlack 💗 Yoga pants &gt; all other pants👖,2021-04-14 22:46:34
91,AMZN,@ServingSara 📦 + 🏃‍♂️ 💨 = 😀,2021-04-14 22:21:55
92,AMZN,@BimBiTo_09 Your new LED stripe looks pretty lit to us! 💡 😀 👍,2021-04-14 22:11:29
93,AMZN,"@buqra_yuce Hesabına erişemediğin için üzgünüz, smt-escalation@amazon.com.tr adresine Tweet`e ait bağlantı ve ulaşım bilgilerini gönderirsen incelemek isteriz. -Merve",2021-04-14 20:20:33
94,AMZN,@timbump67 It's great to hear you already love listening to your music on your Echo Dot! 🎵 🎶,2021-04-14 20:00:53
95,AMZN,"@_OliviaRae_ This made us giggle! 😂 We'd love to send you a little something to help with the birthday celebrations! 🎈 If you're interested, please provide us your deatils here: https://t.co/tqaut3sk8G. Please include your shirt/jacket size and shoe size! 😉 🎁",2021-04-14 19:58:54
96,AMZN,"@_OliviaRae_ We love this idea! Will there be dancing? 🕺 💃 What about pizza? 🍕 We love a good party (especially with such a good theme). 😉 Tell us, when you're not busy being awesome and taking trips around the sun, what hobbies or activities do you like to do in your spare time!? ⌚",2021-04-14 19:10:13
97,AMZN,@AliSchapira 📦 + 🚚 💨 + 🏡 = 🥳 😃 🎉,2021-04-14 18:28:41
98,AMZN,"@HMurph26 🖥️ Less desk space, but more computer space! There's definitely an upside to more digital storage! 👍",2021-04-14 18:24:44
99,AMZN,"@navylifewife We're sorry for the delayed reply! We'd love to brighten up your day with some new reading material! 📚 💗 If you're interested, please send us your details using this secure link: https://t.co/Lvyaf3YGYk. 🖍️ 🍎",2021-04-14 18:05:44
100,AMZN,@_thatsChloe This is re-fresh-ing to hear! 😁 We're so happy that you love Amazon Fresh! ❤️,2021-04-14 17:51:25
101,AMZN,@_flashBANG We love making new best friends! 💗 😀,2021-04-14 17:13:37
102,AMZN,@BossCadet_ 🔮 We love looking into the future and #Deliveringsmiles! 😀 🔮,2021-04-14 17:12:11
103,AMZN,@angelinairenexo Be on the lookout for a package arriving soon! 🚚 💨 📦 We hope the surprises help macra-make 🧺🧶 decorating the house less of a tassel! 😜🏡🎁,2021-04-14 17:12:11
104,AMZN,@sassylovesmakup We're so glad your order rocks! 😉 😀 👍,2021-04-14 17:12:03
105,AMZN,@_iRonikz We're sorry to hear about the trouble with your account. Have you received an e-mail from an Account Specialist with information regarding the status of your account?,2021-04-14 16:37:08
106,AMZN,@ShayMaskk 😊 ❤️ 👍,2021-04-14 16:24:25
107,AMZN,@pelcheck We couldn't be more excited for you! 🎉 That's coming up fast! 📅 We'd love to send a welcome gift! 💗 Please be on the lookout for a package from us! 🍼 👶,2021-04-14 16:23:34
108,AMZN,The perfect hump day treat. 🎁😊 https://t.co/ASn9dudgPD,2021-04-14 15:53:47
109,AMZN,@TheJoeRood What a cool name! What does Ainsley enjoy doing or watching when not playing with Alexa? 🖍️ 📺 ⚾ 🧸 🎹,2021-04-14 15:35:59
110,AMZN,@JumpinLilies You're most welcome! We hope you have a wonder-ful day! 😁,2021-04-14 15:24:32
111,AMZN,"@SimplyyAddicted 🔥 🔥 We have to agree, the new Fire TV stick update is FIRE! 😜 Thanks for the shout-out! 🔥 🔥",2021-04-14 15:23:26
112,AMZN,@Perez_330 We love that we can deliver some happiness to your day! 🥰,2021-04-14 14:39:43
113,AMZN,@isabelle_nkf #tbh it sounds like you've cracked the code on self-love. 🤷 We're glad you're spreading this knowledge! 🥰,2021-04-14 14:04:26
114,AMZN,"@grace_lesss #tfw your order confirmation hits! 😁 We know this joy, and we're so happy for you. Enjoy having pockets for snacks 🍪🍩 , for your hands when you twirl 💃; the options are limitless! 😍",2021-04-14 14:04:20
115,AMZN,"@sreemmsingh Sorry to know you've received an incorrect product. Please share your details here: https://t.co/84C4UKit1n and we'll reach out to you with further assistance. Please don't provide your details, we consider it personal information. Our page is visible to public.

-Dheeraj",2021-04-14 02:57:15
116,AMZN,@HuggableHipster EEEK! We're so excited too! Can't wait until they arrive for you! 🎁,2021-04-14 00:56:42
117,AMZN,@modkhaletc 💡 THIS IS SUCH A COOL IDEA. ✍️ Buy ✍️ fake ✍️ engagement ✍️ ring ✍️ for ✍️ real ✍️ ring's ✍️ overall ✍️ safety. ✍️ Genius! Thank you! 💍 💍 💍,2021-04-14 00:51:08
118,AMZN,"@Shortystax314 Variety is the spice of life! 🌶️ 🧂 😂 But really, treat yourself! 👏",2021-04-14 00:33:00
119,AMZN,@HuggableHipster Thanks for sending that information our way! Please keep an eye on your e-mail for a message from us! 💌 📨,2021-04-13 23:31:38
120,AMZN,@ThatOneSpazz 🌻 🌷 We're happy we could help your green thumb out! 💗 😄 Happy gardening! 🌱 🌿,2021-04-13 23:04:18
121,AMZN,"@HuggableHipster Yum! We'd love to be your new tea bestie and send you a couple of surprises! If you're interested, please provide us your details here: https://t.co/Cnb1O7jVje. 🎁",2021-04-13 22:48:25
122,AMZN,"@shesauthentic_ 🎶 AND WEEEEEEE WILL ALWAYS LOVE YOUUUUU! 🎶 😜 In all seriousness, we appreciate your love, and we 💗 you too! 🤗",2021-04-13 22:25:47
123,AMZN,"@HuggableHipster Aww, of course! Thanks for spreading so much positivi-TEA. 😜 Tell us, what are your top 3 tea flavors? We love any teas with hibiscus 🌺, orange 🍊, or mint 🌱.",2021-04-13 22:18:18
124,AMZN,@_jcongeni It sounds like Elijah knows how to paw-ty! 🐾 What other shenanigans have you caught on camera? 😂,2021-04-13 21:29:11
125,AMZN,"@HuggableHipster The aesthetic of this picture is beau-TEA-ful! 😉 Have we met before? Cause we're experiencing some deja BREW! 🍵 Next time you host a tea par-TEA, can we be invited? 🎉 We might be wall flowers at first though, cause we're a little CHAI. 😂",2021-04-13 21:28:55
126,AMZN,@DrizzleofRain TACO 'bout awesome!  💯 Is it weird that the taco pillow made us a little hungry?! 😂🤤 🌮 We hope you enjoy rocking the fanny pack and your new card game! 🃏 🌯 🎒,2021-04-13 21:28:37
127,AMZN,"@Neio11 We love delivering your orders in record time! ✈️ 🚚 💨 📦 We're curious to know though, in Hawaii, do they allow loud laughing? Or just a-low-ha? 😂 🌸 🌊 🌴 We hope you have a tropi-cool day!🍍 🏖️ 😎",2021-04-13 21:28:31
128,AMZN,@kaylaayr No shame in treating yourself; you deserve it! 🥰 We hope you have a very happy birthday! 🥳 🎂 🎉 Are there any birthday gifts in particular that you're hoping to receive? 🎁,2021-04-13 21:28:05
129,AMZN,@auntT125 You love it. ❤️ Your pups love it. 🐕 We love it. Your purchase sounds like a home run to us! 😊 ⚾,2021-04-13 21:04:31
130,AMZN,"@non_bunnary ☕ Time to pump, pump, pump it up and keep that coffee frothy! 😎 We hope you enjoy your coffee a-latte! Java nice day! ☕",2021-04-13 21:04:31
131,AMZN,@TheJoeRood This just melted our hearts! 💗 💕 What's this cutie's name?,2021-04-13 21:03:05
132,AMZN,"@ZimmerAuthor 🔮 We can see 👀 your future! 🧙‍✨ Okay, we can't take all the credit. Our crystal ball gave us a heads up! ☝️😂💯 Thanks for the shout-out, we love delivering your orders in a flash! ⚡🔮",2021-04-13 21:02:58
133,AMZN,"@anne2themax Proper hydration is H2 NO joke! 💧☝️😀 Sorry, we couldn't keep that pun BOTTLED up much longer. 😂🚱 We hope you enjoy your order!",2021-04-13 21:02:58
134,AMZN,"@angelinairenexo A new house! How exciting! 😀 We'd love to send a house-warming surprise your way to help make the new place feel more home-y! If you're interested, please provide us with the link to your wish list!  😊 🏡 🎁",2021-04-13 21:02:58
135,AMZN,@McIntyreFan2018 We 💙 you too! Thanks so much for taking the time to tweet us! 🎉,2021-04-13 21:02:58
136,AMZN,@21sigridr It seems like the universe wanted you to have a very 🌈 colorful 🌈 week! Enjoy your new art supplies! 🖊️🎨✍️,2021-04-13 21:02:58
137,AMZN,"@thebombshellpa Quick wit and quick deliveries is the name of the game, and we love playing! 😊 🚚 💨 📦 Thanks for the kind words! ❤️",2021-04-13 21:02:28
138,AMZN,"@Danbear1999 We're thrilled to hear you're enjoying your Echo! 😁 Tell us, what's your favorite feature so far? 🎶 ⛅ 📆 ⏰",2021-04-13 21:02:28
139,AMZN,"@kekefm1921 Ya know what's better than shorts with pockets? 🤔 💭 A dress with pockets! ☝️ 😀 👗 We have to say, being able to do a twirl and hide your snacks all at the same time is pretty awesome! 🍫 🍭 🍬",2021-04-13 21:02:28
140,AMZN,"@curlyhairvegan It's a surprise, silly! 😜 We wanted to make sure your birthday was the best in the cosmos! 🌌 We hope you enjoy your surprise 🎁 and that you feel like a star on your special day! ✨ 🌛 🚀 ☄️",2021-04-13 21:02:28
141,AMZN,@DocMom_TX What a purrr-tty paw-ckage you have there! 😻 🐾 📦 Those green eyes are mew-smerizing! 👀 💚 What's the name of this little floof ball!? 😊,2021-04-13 20:59:45
142,AMZN,@MrsMoyer16 We're thrilled we could add some new books to your classroom collection! Happy reading! 📖 💗,2021-04-13 20:59:45
143,AMZN,@marianaav__ Thanks for the shout-out! 😎 💗,2021-04-13 20:59:21
144,AMZN,"@TrkBeetleBailey RUT ROW RAGGY! 🐕 📦 😂 We'd love to forward your experience to our Operations team in order to recognize this driver! If you're interested, please send us your details using this secure link: https://t.co/d5ajvbB0pk.",2021-04-13 20:58:24
145,AMZN,@MaorOhzana We hope you had a wonderful Amazon Fresh experience! Sounds like you were expecting a pretty sweet delivery! 🍬 😁 🍭 Can you tell us your favorite types of candy?,2021-04-13 20:58:18
146,AMZN,@KB1HQS We're happy we can be here for you!  🚚 💨 😊 👍 Thanks for the shout-out!,2021-04-13 20:58:18
147,AMZN,@pelcheck We're so happy Macy loves the new bed and cat treats! 😻 💗 Congratulations on the new addition to your family as well! When is your bundle of joy expected to make their grand entrance? 👶 🍼,2021-04-13 20:58:18
148,AMZN,"@OldTownBandito Thanks so much for sharing these adorable videos with us! 💗 🐕 We're overjoyed you're having fun with your surprises, Bandito! 🍖 😀 👍",2021-04-13 20:57:49
149,AMZN,"@elliss_seven We guess it could be said that this delivery was out of this world? ✨🌌 🤔 💭 Sorry about the space pun, it didn't go how we initially plan-et. We thought we'd rocket. 🌎🤦‍️😂 Thanks for the shout-out!",2021-04-13 20:57:49
150,AMZN,@JeniPhillips226 You're very welcome! 🍎 💗 We're delighted we could help with a few items from your list. We all hope you have a wonderful day! ☀️ 😄,2021-04-13 20:57:49
151,AMZN,"@HannahRaeLane We beg your par-sley, 🌱 but it's thyme to get excited for this delivery! ☝️😀🚚💨 A new spice rack is sure to spice up the kitchen! 🍴 🍳 We hope you have a clove-ly day! 😋",2021-04-13 20:55:53
152,AMZN,@tonystarkksgf It appears your schedule this weekend will be fully BOOKED! 📚 😜 Happy reading!,2021-04-13 20:52:40
153,AMZN,"@Parina_Mistry Apologies for the unpleasant experience with your order. Could you reach out to our support team via phone using this link here: https://t.co/Zz1h731IWs for assistance? (1/2)

-Utsa",2021-04-13 15:35:22
154,AMZN,We want to know - when are you most likely to fill up your cart?🛒🧐,2021-04-12 18:34:55
155,AMZN,"@MyDestiny1 Wow, thanks for the shout-out!  We're so happy we can be here for you!",2021-04-12 12:40:55
156,AMZN,@alexuscolson @alexuscolson You totally NAILED it! We're loving the color polish you went with! 💜 💅 💯,2021-04-12 00:16:11
157,AMZN,@BungleBlue @LevParikian @StephenMoss_TV @BungleBlue Looks like you're fully booked! 📚 💗 Happy reading! 😀 ☀️,2021-04-11 23:47:50
158,AMZN,"@properlycat @properlycat We're paws-itively delighted you're enjoying your box! 🐾 📦 When you aren't playing in a box, what else do you do for fun? 😸 💗",2021-04-11 23:38:12
159,AMZN,"@haybucker 🥩 We love hearing that we're meat-ing your expectations, Matt! 😂 We appreciate the shout-out! 🥩",2021-04-11 23:24:00
160,AMZN,"@mystiqmurray It appears some-bunny is very excited about their package! 🐇📦 Tell us, what's the name of this ear-resistable little furball!? 🥺 ❤️",2021-04-11 23:24:00
161,AMZN,"@LeighWilder42 It's true! Some of us move with ninja-like precision. 💯 😎 The most important lesson of Amazon Delivery Driver training is Lesson 5: ""Package Parkour."" ☝️😀📦 It's mostly just perfecting our Michael Scott impression, jumping from small stoops and being as quiet as possible. 😂",2021-04-11 23:24:00
162,AMZN,"@curlyhairvegan 🎈🎉 Happy (early) birthday! 🎉🎈 We wanted to make sure your birthday, is as wonderful as you are! 📦 Be on the lookout for a surprise from us heading your way soon.  Enjoy your cake and ice cream! 🥳🎂🍨",2021-04-11 23:22:29
163,AMZN,@LaidBackVonte We've GOAT your back when it comes to deliveries. 😎 📦 🐐 Thanks for the shout-out!,2021-04-11 23:21:59
164,AMZN,"@notreallycj Oh, hi! It's nice to meet you! 🤝😁 🧀 This may sound cheesy, but your shout-out really brie-ghtened our day. We're grateful for your kind words! 🧀",2021-04-11 23:20:47
